Date,Strategy
2005-05-19,10526.585737641939
2005-05-20,10479.149218758448
2005-05-23,10507.997659110122
2005-05-24,10521.511208732632
2005-05-25,10516.585144385092
2005-05-26,10511.400500002797
2005-05-27,10541.54607528204
2005-05-31,10518.240492023348
2005-06-01,10542.802890801624
2005-06-02,10626.508109478265
2005-06-03,10608.539162311889
2005-06-06,10660.286837202593
2005-06-07,10666.946139301643
2005-06-08,10640.424293583716
2005-06-09,10643.239226397256
2005-06-10,10670.577988724473
2005-06-13,10690.760275939669
2005-06-14,10665.444635208496
2005-06-15,10690.446436039492
2005-06-16,10798.816200389325
2005-06-17,10847.485766266163
2005-06-20,10843.768900044397
2005-06-21,10867.17750812173
2005-06-22,10870.390551880146
2005-06-23,10853.911958787097
2005-06-24,10818.928294317437
2005-06-27,10823.701865704035
2005-06-28,10798.487504146999
2005-06-29,10783.69695554272
2005-06-30,10751.468468264431
2005-07-01,10655.581173905306
2005-07-05,10707.308694759742
2005-07-06,10594.061099579549
2005-07-07,10623.297701225185
2005-07-08,10653.393661578491
2005-07-11,10704.538952247443
2005-07-12,10710.181374517279
2005-07-13,10672.5656244066
2005-07-14,10621.448591780065
2005-07-15,10645.333616891627
2005-07-18,10622.328639224943
2005-07-19,10636.589223241848
2005-07-20,10712.587563846751
2005-07-21,10705.32655671174
2005-07-22,10738.545278763448
2005-07-25,10723.257613529437
2005-07-26,10708.99052220242
2005-07-27,10745.213694024387
2005-07-28,10825.073640578546
2005-07-29,10792.458305560162
2005-08-01,10824.26693713349
2005-08-02,10836.823855627317
2005-08-03,10889.164466616887
2005-08-04,10881.076941339616
2005-08-05,10832.48846887177
2005-08-08,10788.868279749919
2005-08-09,10819.036904002845
2005-08-10,10860.264436807689
2005-08-11,10998.736168815254
2005-08-12,11007.38456892921
2005-08-15,10966.866407451678
2005-08-16,10978.050010109175
2005-08-17,10887.513213207883
2005-08-18,10896.351372785162
2005-08-19,10874.135870076065
2005-08-22,10907.558449515456
2005-08-23,10914.45454350953
2005-08-24,10871.457400577872
2005-08-25,10908.52724136114
2005-08-26,10869.047392387014
2005-08-29,10935.202867927535
2005-08-30,10926.25577926239
2005-08-31,11036.960218632274
2005-09-01,11132.567667236683
2005-09-02,11109.674493943447
2005-09-06,11227.495795574718
2005-09-07,11253.745506581092
2005-09-08,11269.081888793138
2005-09-09,11337.320109016984
2005-09-12,11339.787628959966
2005-09-13,11273.144062605277
2005-09-14,11300.57796006044
2005-09-15,11351.697073346326
2005-09-16,11440.703564952748
2005-09-19,11421.134681005886
2005-09-20,11386.933513030806
2005-09-21,11302.521047320817
2005-09-22,11284.172923927423
2005-09-23,11279.825857009659
2005-09-26,11325.794336603303
2005-09-27,11307.706774437094
2005-09-28,11371.055159690843
2005-09-29,11453.091378838259
2005-09-30,11440.26656745193
2005-10-03,11476.116852166808
2005-10-04,11444.902091617667
2005-10-05,11377.160901917161
2005-10-06,11278.918900895169
2005-10-07,11343.349990425095
2005-10-10,11236.185990880827
2005-10-11,11233.632406614242
2005-10-12,11120.829222201513
2005-10-13,11033.015501078158
2005-10-14,11117.056312163142
2005-10-17,11184.404145923125
2005-10-18,11049.886984399549
2005-10-19,11132.860132454487
2005-10-20,10894.930668761734
2005-10-21,10955.332532682065
2005-10-24,11144.044437352575
2005-10-25,11147.665465643993
2005-10-26,11047.014707197812
2005-10-27,10942.441869410059
2005-10-28,11123.20373397942
2005-10-31,11207.154035869895
2005-11-01,11109.568462171901
2005-11-02,11172.800530909835
2005-11-03,11214.929083398483
2005-11-04,11149.947557687554
2005-11-07,11197.043093050017
2005-11-08,11210.482454309818
2005-11-09,11281.15873866281
2005-11-10,11321.893456260721
2005-11-11,11370.541484182597
2005-11-14,11337.083409261882
2005-11-15,11337.488081618498
2005-11-16,11514.081273755633
2005-11-17,11639.609118130633
2005-11-18,11654.771464803574
2005-11-21,11749.456013789399
2005-11-22,11809.87477278219
2005-11-23,11795.9634868009
2005-11-25,11839.237970412096
2005-11-28,11853.627535551206
2005-11-29,11848.9496332264
2005-11-30,11744.309758263867
2005-12-01,11922.214973805414
2005-12-02,11938.778311765633
2005-12-05,11973.519975460109
2005-12-06,12014.781365755598
2005-12-07,12043.119526844886
2005-12-08,12121.980513239214
2005-12-09,12180.983462585666
2005-12-12,12201.42084798937
2005-12-13,12114.626888891547
2005-12-14,12005.261956207098
2005-12-15,11987.119100626904
2005-12-16,11966.043473892165
2005-12-19,11949.084760877875
2005-12-20,11801.286059160064
2005-12-21,11849.850903593495
2005-12-22,11975.732198630629
2005-12-23,11987.824466127788
2005-12-27,12028.035156872824
2005-12-28,12135.291952116915
2005-12-29,12100.406753480189
2005-12-30,12046.549517191235
2006-01-03,12280.366888419354
2006-01-04,12341.194682290463
2006-01-05,12279.029726835548
2006-01-06,12475.06497513851
2006-01-09,12608.85305255003
2006-01-10,12526.79297943384
2006-01-11,12587.979667892421
2006-01-12,12560.420972479325
2006-01-13,12692.201489834466
2006-01-17,12672.757696387405
2006-01-18,12528.414035596783
2006-01-19,12734.06768042587
2006-01-20,12622.953405774082
2006-01-23,12695.301197618233
2006-01-24,12723.935909384223
2006-01-25,12639.336834176098
2006-01-26,12633.229450871368
2006-01-27,12732.910552902371
2006-01-30,12727.904487396783
2006-01-31,12716.398293293028
2006-02-01,12724.289524220087
2006-02-02,12733.86408277766
2006-02-03,12672.611710115112
2006-02-06,12694.439515394384
2006-02-07,12568.672504244729
2006-02-08,12642.265265944217
2006-02-09,12654.362572155314
2006-02-10,12494.977862221434
2006-02-13,12451.925329606334
2006-02-14,12576.251092981605
2006-02-15,12599.18958909046
2006-02-16,12715.420516531995
2006-02-17,12785.115300153157
2006-02-21,12794.809004864106
2006-02-22,12861.340586150163
2006-02-23,12758.631199376623
2006-02-24,12879.978115714066
2006-02-27,12848.59423890041
2006-02-28,12916.642420106373
2006-03-01,12940.213249271153
2006-03-02,12953.703276572069
2006-03-03,12891.675678281226
2006-03-06,12712.736777103497
2006-03-07,12673.240166642787
2006-03-08,12560.101028424464
2006-03-09,12584.23725955395
2006-03-10,12566.776892322096
2006-03-13,12604.046006841292
2006-03-14,12722.690800957222
2006-03-15,12780.206319942432
2006-03-16,12835.815399851419
2006-03-17,12814.346044486314
2006-03-20,12807.81405441319
2006-03-21,12736.198390348138
2006-03-22,12757.9876303034
2006-03-23,12738.240756069636
2006-03-24,12872.778396581569
2006-03-27,12946.770883335937
2006-03-28,12866.648872655198
2006-03-29,13018.704865178306
2006-03-30,13176.1585957734
2006-03-31,13102.275946610844
2006-04-03,13154.23033035031
2006-04-04,13163.335029432692
2006-04-05,13223.688154245454
2006-04-06,13275.455327446445
2006-04-07,13142.848017229322
2006-04-10,13263.649597914933
2006-04-11,13176.332611756494
2006-04-12,13227.459515173365
2006-04-13,13215.51484726921
2006-04-17,13394.791632790302
2006-04-18,13571.97667170156
2006-04-19,13610.815754923635
2006-04-20,13310.0070743671
2006-04-21,13579.914543499171
2006-04-24,13419.575602760191
2006-04-25,13318.988697733233
2006-04-26,13277.125276307244
2006-04-27,13315.813850478167
2006-04-28,13556.246771926466
2006-05-01,13550.466062056916
2006-05-02,13688.3459252247
2006-05-03,13606.126930511258
2006-05-04,13643.053132863579
2006-05-05,13836.057943572074
2006-05-08,13788.417389711856
2006-05-09,13753.81512577763
2006-05-10,13797.114160667557
2006-05-11,13691.592533374405
2006-05-12,13557.762200870793
2006-05-15,13579.084238102017
2006-05-16,13575.961881937621
2006-05-17,13383.599007094794
2006-05-18,13334.921875540087
2006-05-19,13354.444572961333
2006-05-22,13350.79709795485
2006-05-23,13266.651037514692
2006-05-24,13264.041840534619
2006-05-25,13416.413480618232
2006-05-26,13510.936812949225
2006-05-30,13350.122209019688
2006-05-31,13484.945632420582
2006-06-01,13603.260855016164
2006-06-02,13709.7501566986
2006-06-05,13507.0315331768
2006-06-06,13508.644619817842
2006-06-07,13437.928492139199
2006-06-08,13454.934939831532
2006-06-09,13443.397043873854
2006-06-12,13349.063234661566
2006-06-13,13174.829182738013
2006-06-14,13175.920052596071
2006-06-15,13299.089235429165
2006-06-16,13283.129716106654
2006-06-19,13110.239106764622
2006-06-20,13117.934517388847
2006-06-21,13200.400964403614
2006-06-22,13138.707148385647
2006-06-23,13173.63071455095
2006-06-26,13207.431728998412
2006-06-27,13118.610740568309
2006-06-28,13161.22331165418
2006-06-29,13406.71822414211
2006-06-30,13468.242913597398
2006-07-03,13573.1406271112
2006-07-05,13513.324956993654
2006-07-06,13593.83826426501
2006-07-07,13594.255719268836
2006-07-10,13623.548579218517
2006-07-11,13724.956956563085
2006-07-12,13661.075631085037
2006-07-13,13559.187956129843
2006-07-14,13537.882922351768
2006-07-17,13508.040251781485
2006-07-18,13504.189770770528
2006-07-19,13741.887164421809
2006-07-20,13677.30368660943
2006-07-21,13654.910768730337
2006-07-24,13840.947266504107
2006-07-25,13941.605913448864
2006-07-26,14002.754335790418
2006-07-27,13933.087259595983
2006-07-28,14032.914764152129
2006-07-31,14013.637535874117
2006-08-01,14068.137904663214
2006-08-02,14122.9122105195
2006-08-03,14055.690822503491
2006-08-04,14048.062327298396
2006-08-07,14061.699596500344
2006-08-08,14080.672588924672
2006-08-09,14095.672518661133
2006-08-10,14073.73842549136
2006-08-11,14024.595526395009
2006-08-14,13970.260709801414
2006-08-15,14088.414489311344
2006-08-16,14214.056524045738
2006-08-17,14045.331800418562
2006-08-18,14060.798120068006
2006-08-21,14209.830906173465
2006-08-22,14173.5757781494
2006-08-23,14108.290290554687
2006-08-24,14095.529539761255
2006-08-25,14103.87972606465
2006-08-28,14033.86486006033
2006-08-29,14043.58126668859
2006-08-30,14102.375584533342
2006-08-31,14220.86984932742
2006-09-01,14238.679270811932
2006-09-05,14378.970536105408
2006-09-06,14262.672384665184
2006-09-07,14071.966228785499
2006-09-08,14008.73949781153
2006-09-11,13750.05756702267
2006-09-12,13780.331789123671
2006-09-13,13848.023712851957
2006-09-14,13647.346373700828
2006-09-15,13689.292619894828
2006-09-18,13795.08273287985
2006-09-19,13645.108865350085
2006-09-20,13703.049651391593
2006-09-21,13780.150196923863
2006-09-22,13844.784859298354
2006-09-25,13903.207978566079
2006-09-26,13969.668040574448
2006-09-27,14115.360787945805
2006-09-28,14119.681253202158
2006-09-29,14057.944632159964
2006-10-02,14026.455326961915
2006-10-03,13781.42511339761
2006-10-04,13763.112480894126
2006-10-05,13837.412310435853
2006-10-06,13814.41938333948
2006-10-09,13852.580015723946
2006-10-10,13829.173097217896
2006-10-11,13801.175749840682
2006-10-12,13922.628383446507
2006-10-13,14046.17118144234
2006-10-16,14155.553974529052
2006-10-17,14072.843676127202
2006-10-18,14069.87728936848
2006-10-19,14174.831156687842
2006-10-20,14083.461465354325
2006-10-23,13981.26183121954
2006-10-24,14044.369489411823
2006-10-25,14146.206948588055
2006-10-26,14243.039872197987
2006-10-27,14232.493134546618
2006-10-30,14304.269985488403
2006-10-31,14358.676562010976
2006-11-01,14482.22784399017
2006-11-02,14533.68994764983
2006-11-03,14545.119529186759
2006-11-06,14539.996591982204
2006-11-07,14592.832553546643
2006-11-08,14505.980040940387
2006-11-09,14713.728989593375
2006-11-10,14672.718925738225
2006-11-13,14651.861010248114
2006-11-14,14617.003625320369
2006-11-15,14667.011338264385
2006-11-16,14604.227479044901
2006-11-17,14678.493916227862
2006-11-20,14664.709578542097
2006-11-21,14749.821734927398
2006-11-22,14793.578964459886
2006-11-24,14908.128007845975
2006-11-27,14871.99741804214
2006-11-28,14870.025835987879
2006-11-29,14865.745636771455
2006-11-30,15034.12766666759
2006-12-01,14991.21498939668
2006-12-04,15047.986327558687
2006-12-05,15021.973220152904
2006-12-06,14869.205122673931
2006-12-07,14859.053326395704
2006-12-08,14764.490092362857
2006-12-11,14835.09340184813
2006-12-12,14831.011506907515
2006-12-13,14811.624042821793
2006-12-14,14794.286714255368
2006-12-15,14660.654518143729
2006-12-18,14652.692860268293
2006-12-19,14756.513023859152
2006-12-20,14730.05200925332
2006-12-21,14698.216995266332
2006-12-22,14695.034896938763
2006-12-26,14761.878493541502
2006-12-27,14845.891695019684
2006-12-28,14812.157762135208
2006-12-29,14820.224578073074
2007-01-03,14730.371157267988
2007-01-04,14649.679139895743
2007-01-05,14431.927106476014
2007-01-08,14485.047369506581
2007-01-09,14534.688918849373
2007-01-10,14501.781927265742
2007-01-11,14529.911719155447
2007-01-12,14729.849393584624
2007-01-16,14723.266142360766
2007-01-17,14809.980490280135
2007-01-18,14762.362828291041
2007-01-19,14859.855429242602
2007-01-22,14804.819321186864
2007-01-23,14876.864673214708
2007-01-24,14963.12533270677
2007-01-25,14877.262884817617
2007-01-26,14872.069204202817
2007-01-29,14876.504927292768
2007-01-30,14957.464560732908
2007-01-31,15099.28147499949
2007-02-01,15176.619297476052
2007-02-02,15082.619580678711
2007-02-05,15091.03865088592
2007-02-06,15166.438299437785
2007-02-07,15154.994755001746
2007-02-08,15251.657656711663
2007-02-09,15290.172834206789
2007-02-12,15219.40755585457
2007-02-13,15277.380234529895
2007-02-14,15379.649565131213
2007-02-15,15397.863091576459
2007-02-16,15389.7136682386
2007-02-20,15280.240484130547
2007-02-21,15526.30825138202
2007-02-22,15481.839202454568
2007-02-23,15563.023819060674
2007-02-26,15612.3255322445
2007-02-27,15152.622060053658
2007-02-28,15286.827737697686
2007-03-01,15266.96341874738
2007-03-02,15054.800764400905
2007-03-05,14924.573523925546
2007-03-06,15134.867701164118
2007-03-07,15145.50182451163
2007-03-08,15227.208614369338
2007-03-09,15225.273581250507
2007-03-12,15289.758099654899
2007-03-13,15064.108345724188
2007-03-14,15138.911442113675
2007-03-15,15233.771127949009
2007-03-16,15206.979560720696
2007-03-19,15327.051512437714
2007-03-20,15467.409852157627
2007-03-21,15660.958436241852
2007-03-22,15688.811719751371
2007-03-23,15625.82993803588
2007-03-26,15690.457027480734
2007-03-27,15646.247199085827
2007-03-28,15648.885775285726
2007-03-29,15609.8635089203
2007-03-30,15533.427182997617
2007-04-02,15711.92685216675
2007-04-03,15799.715698420421
2007-04-04,15914.766349364947
2007-04-05,15937.506810143328
2007-04-09,15878.283264056232
2007-04-10,15975.26944715663
2007-04-11,15935.598803561066
2007-04-12,15969.931235800785
2007-04-13,16073.45917739598
2007-04-16,16195.997918752133
2007-04-17,16170.323847004523
2007-04-18,16234.065323850458
2007-04-19,16114.653847867088
2007-04-20,16304.959891348744
2007-04-23,16267.607991865938
2007-04-24,16199.647864342944
2007-04-25,16263.936577393415
2007-04-26,16112.01237664806
2007-04-27,16211.668993168892
2007-04-30,16121.4069846261
2007-05-01,16094.109004563034
2007-05-02,16127.050855245448
2007-05-03,16247.214891645044
2007-05-04,16350.169164172978
2007-05-07,16378.763665764653
2007-05-08,16313.087846787097
2007-05-09,16266.113295226565
2007-05-10,16039.036538460732
2007-05-11,16126.687373249992
2007-05-14,16087.764656414894
2007-05-15,16129.929512841867
2007-05-16,16037.123783915064
2007-05-17,15969.127800194774
2007-05-18,16032.08108891634
2007-05-21,16075.047829765435
2007-05-22,15992.809744744955
2007-05-23,16035.206981348354
2007-05-24,15885.311797059796
2007-05-25,15934.836463566175
2007-05-29,15966.104880977973
2007-05-30,15966.41342670102
2007-05-31,16084.084847644179
2007-06-01,16209.773981248889
2007-06-04,16243.598733494979
2007-06-05,16180.391002614753
2007-06-06,16123.39073294847
2007-06-07,15840.77422600086
2007-06-08,15766.04256388163
2007-06-11,15832.082165406886
2007-06-12,15662.279241939657
2007-06-13,15837.38068626506
2007-06-14,15873.528058042104
2007-06-15,15955.540143645561
2007-06-18,15948.857742778979
2007-06-19,16047.986081115578
2007-06-20,15888.546729828215
2007-06-21,15875.129890675762
2007-06-22,15877.776189020122
2007-06-25,15828.927503062985
2007-06-26,15683.489982052874
2007-06-27,15747.282994384319
2007-06-28,15807.466183483579
2007-06-29,15847.386544957693
2007-07-02,16000.129185749816
2007-07-03,15972.500978807137
2007-07-05,15908.05306277969
2007-07-06,16002.948272778263
2007-07-09,16082.606454770206
2007-07-10,16072.183595257655
2007-07-11,16066.525118673568
2007-07-12,16201.651994308166
2007-07-13,16248.036853275396
2007-07-16,16238.363970218157
2007-07-17,16231.140047641531
2007-07-18,16358.564961406082
2007-07-19,16445.45944557914
2007-07-20,16474.91653882729
2007-07-23,16478.428248526106
2007-07-24,16398.82190038327
2007-07-25,16339.86771510324
2007-07-26,16068.995496144633
2007-07-27,15941.652875600957
2007-07-30,15918.015727012915
2007-07-31,15806.525114954075
2007-08-01,15896.90125546324
2007-08-02,15996.754317881043
2007-08-03,15851.295149380516
2007-08-06,16080.459780906393
2007-08-07,16131.64255324252
2007-08-08,16254.776717022929
2007-08-09,15958.381454935794
2007-08-10,15922.317196535098
2007-08-13,15961.468193403136
2007-08-14,15846.847340520673
2007-08-15,15788.73250062873
2007-08-16,15822.046102394685
2007-08-17,15857.704708194826
2007-08-20,15925.520841418354
2007-08-21,15964.049516021954
2007-08-22,16029.071912424375
2007-08-23,16106.838813478527
2007-08-24,16210.470838730545
2007-08-27,16139.009524020863
2007-08-28,16000.93340463805
2007-08-29,16102.856113972093
2007-08-30,16115.653029494346
2007-08-31,16182.020225395681
2007-09-04,16200.813943518022
2007-09-05,16311.39858347701
2007-09-06,16283.505121276088
2007-09-07,16475.015995587444
2007-09-10,16591.412551026122
2007-09-11,16693.18496479184
2007-09-12,16739.31802193498
2007-09-13,16609.691321313214
2007-09-14,16634.91014815147
2007-09-17,16704.59577998396
2007-09-18,16625.333808288226
2007-09-19,16489.920060669716
2007-09-20,16195.024034804293
2007-09-21,16326.524426927323
2007-09-24,16363.737865958028
2007-09-25,16301.344955622124
2007-09-26,16323.014658951435
2007-09-27,16432.52751645487
2007-09-28,16542.930221069633
2007-10-01,16666.115632252982
2007-10-02,16464.01416475309
2007-10-03,16388.900388373608
2007-10-04,16520.387019392885
2007-10-05,16625.16703941317
2007-10-08,16496.336488472873
2007-10-09,16604.96758966756
2007-10-10,16611.41420562141
2007-10-11,16652.763011186777
2007-10-12,16744.7007827645
2007-10-15,16765.656063986797
2007-10-16,16744.18182863638
2007-10-17,16911.8541398859
2007-10-18,17001.823531965056
2007-10-19,16859.75070476305
2007-10-22,16755.530288427286
2007-10-23,16747.00643991489
2007-10-24,16861.700256157525
2007-10-25,16812.893400445504
2007-10-26,16790.378443600202
2007-10-29,16856.46742033942
2007-10-30,16830.06416697006
2007-10-31,16706.635717179095
2007-11-01,16880.084209909626
2007-11-02,17141.549608539277
2007-11-05,17125.598506271697
2007-11-06,17072.485731294564
2007-11-07,17068.406970643304
2007-11-08,17046.75811227895
2007-11-09,17160.242256994825
2007-11-12,17170.837615748955
2007-11-13,17354.481009229952
2007-11-14,17412.24437778971
2007-11-15,17351.18948925823
2007-11-16,17421.345625763533
2007-11-19,17354.140213252565
2007-11-20,17403.62898886404
2007-11-21,17134.756539280574
2007-11-23,17360.413667977853
2007-11-26,17305.701991125494
2007-11-27,17438.341969673955
2007-11-28,17733.54372852793
2007-11-29,17842.598365463
2007-11-30,17846.087112011595
2007-12-03,17794.393022695207
2007-12-04,17787.19671126651
2007-12-05,17859.399090708725
2007-12-06,17923.709572706535
2007-12-07,17895.94546430935
2007-12-10,17909.528542238004
2007-12-11,17750.31296223351
2007-12-12,17601.28326240815
2007-12-13,17564.62465160672
2007-12-14,17473.108887079867
2007-12-17,17598.915621511867
2007-12-18,17710.12923625012
2007-12-19,17764.65330511488
2007-12-20,17825.46686736509
2007-12-21,17906.241306419535
2007-12-24,17840.407943886134
2007-12-26,17964.844447433505
2007-12-27,17926.96536913324
2007-12-28,18132.598873230505
2007-12-31,18224.91021250543
2008-01-02,18459.959655347924
2008-01-03,18440.700142891666
2008-01-04,18288.38097370177
2008-01-07,18555.762349557695
2008-01-08,18627.589014710993
2008-01-09,18882.67651485723
2008-01-10,18827.9742150581
2008-01-11,18859.50260657903
2008-01-14,18787.91711110792
2008-01-15,18642.528307081302
2008-01-16,18618.58879897704
2008-01-17,18557.666064907364
2008-01-18,18573.933290890378
2008-01-22,18596.487226802794
2008-01-23,18620.281022663683
2008-01-24,18916.68649154194
2008-01-25,18881.67260025688
2008-01-28,19096.51781053743
2008-01-29,19050.859317380153
2008-01-30,19112.046008951464
2008-01-31,19121.282395149017
2008-02-01,19237.514770620575
2008-02-04,19096.381569392503
2008-02-05,18795.017521419042
2008-02-06,18905.94762272411
2008-02-07,19035.906332486073
2008-02-08,19148.897001934398
2008-02-11,19162.2052484826
2008-02-12,18937.02149349173
2008-02-13,19011.90528768563
2008-02-14,18937.827561522354
2008-02-15,18874.19160183109
2008-02-19,19040.44499411407
2008-02-20,19001.287873502853
2008-02-21,18902.259640662163
2008-02-22,18937.29335845341
2008-02-25,19074.667322256562
2008-02-26,18997.13665182806
2008-02-27,19028.432385938493
2008-02-28,18956.685965490447
2008-02-29,18781.79101195777
2008-03-03,18800.03844288878
2008-03-04,18546.435253162505
2008-03-05,18862.712909570815
2008-03-06,18653.305405278443
2008-03-07,18595.008718895424
2008-03-10,18536.986483742447
2008-03-11,18717.25996303476
2008-03-12,18822.148005677955
2008-03-13,18953.88377798357
2008-03-14,18930.103014237106
2008-03-17,18964.743909048866
2008-03-18,18862.100178233926
2008-03-19,18369.74750623153
2008-03-20,18453.64926475259
2008-03-24,18603.706319451747
2008-03-25,18949.001333778593
2008-03-26,18994.022024168764
2008-03-27,18838.172133189786
2008-03-28,18836.269267177082
2008-03-31,18914.149944808858
2008-04-01,18578.32068473157
2008-04-02,18940.688637494295
2008-04-03,18976.966114387178
2008-04-04,19089.529839403083
2008-04-07,19095.616465553343
2008-04-08,19124.34238342207
2008-04-09,19186.520019437416
2008-04-10,19184.443061926242
2008-04-11,19010.730853400622
2008-04-14,19107.906948969365
2008-04-15,19173.503195146805
2008-04-16,19535.02733085809
2008-04-17,19443.33337750114
2008-04-18,19616.003985811505
2008-04-21,19691.46018820712
2008-04-22,19742.171307601417
2008-04-23,19673.83739625632
2008-04-24,19512.189716888428
2008-04-25,19423.701756334092
2008-04-28,19481.814110780455
2008-04-29,19534.748603991655
2008-04-30,19656.467001992463
2008-05-01,19670.78469624858
2008-05-02,19451.15845546827
2008-05-05,19627.602181382787
2008-05-06,19688.196893452332
2008-05-07,19501.136206253155
2008-05-08,19721.64645871744
2008-05-09,19783.656757535737
2008-05-12,19767.77476043852
2008-05-13,19573.961551811448
2008-05-14,19573.72705084401
2008-05-15,19864.014719605002
2008-05-16,20109.580503250312
2008-05-19,20196.2039984697
2008-05-20,20313.020830712143
2008-05-21,20328.68882972252
2008-05-22,20172.70390449667
2008-05-23,20125.892385433825
2008-05-27,19936.760585361724
2008-05-28,19784.847534217748
2008-05-29,19649.44433390006
2008-05-30,19773.853848295843
2008-06-02,19794.159009842504
2008-06-03,19668.564137452762
2008-06-04,19500.704005985383
2008-06-05,19424.99128799892
2008-06-06,19620.97360604726
2008-06-09,19553.56977068678
2008-06-10,19418.93132951161
2008-06-11,19365.803673762573
2008-06-12,19180.550564411402
2008-06-13,19382.07773629938
2008-06-16,19407.145340718052
2008-06-17,19381.672727037323
2008-06-18,19246.70313398733
2008-06-19,19244.695370683923
2008-06-20,19058.420119811803
2008-06-23,19160.685692990755
2008-06-24,19225.41427559883
2008-06-25,19406.449469317427
2008-06-26,19113.086351777034
2008-06-27,19215.164703044633
2008-06-30,19374.719582370693
2008-07-01,19366.032576504127
2008-07-02,19272.28809772674
2008-07-03,19313.78149445461
2008-07-07,19254.85375945369
2008-07-08,19637.526733228922
2008-07-09,19684.071862993533
2008-07-10,19787.534109865734
2008-07-11,19459.883483338534
2008-07-14,19585.823154459966
2008-07-15,19620.827488585495
2008-07-16,19663.18018635932
2008-07-17,19777.464731600925
2008-07-18,19733.827831598875
2008-07-21,19533.2032708281
2008-07-22,19713.834588630307
2008-07-23,19757.258724743984
2008-07-24,19758.536215736625
2008-07-25,19790.947353462674
2008-07-28,19700.908727486352
2008-07-29,19870.044479256903
2008-07-30,19917.673011513903
2008-07-31,19914.90748591398
2008-08-01,19815.275524406043
2008-08-04,19906.658454547483
2008-08-05,20344.25948300437
2008-08-06,20418.00356420763
2008-08-07,20265.674893304076
2008-08-08,20337.83731019904
2008-08-11,20164.679391454607
2008-08-12,20330.49265103242
2008-08-13,20276.562867642933
2008-08-14,20392.16630934554
2008-08-15,20552.20919677336
2008-08-18,20612.136222918096
2008-08-19,20545.219198086765
2008-08-20,20603.41277764578
2008-08-21,20586.622168355614
2008-08-22,20580.207296497843
2008-08-25,20744.620894243817
2008-08-26,20814.015644506006
2008-08-27,20857.25049198577
2008-08-28,20870.364674630386
2008-08-29,20770.55665783529
2008-09-02,20925.865704462147
2008-09-03,21005.877089915677
2008-09-04,20694.843651912382
2008-09-05,20810.0661988486
2008-09-08,20899.293328076306
2008-09-09,20442.889604131782
2008-09-10,20060.97019903212
2008-09-11,19949.94860797606
2008-09-12,20363.80553842437
2008-09-15,20514.513171828712
2008-09-16,20507.35363473597
2008-09-17,21610.67013578119
2008-09-18,21380.71587574008
2008-09-19,21864.096191466953
2008-09-22,22226.737831451537
2008-09-23,21809.521427170665
2008-09-24,21950.941402645767
2008-09-25,22267.07610736947
2008-09-26,22249.638889977716
2008-09-29,21903.154827671533
