Date,Strategy
2005-10-27,10113.047075487651
2005-10-28,10265.664001377436
2005-10-31,10313.771537603334
2005-11-01,10279.356215767926
2005-11-02,10289.572580688286
2005-11-03,10346.776713855204
2005-11-04,10291.431430446326
2005-11-07,10300.072896740683
2005-11-08,10298.141819560962
2005-11-09,10316.654480225605
2005-11-10,10354.12029567215
2005-11-11,10403.594109587826
2005-11-14,10403.254183964054
2005-11-15,10387.229349591245
2005-11-16,10477.192053497258
2005-11-17,10557.525214734105
2005-11-18,10585.338960139314
2005-11-21,10666.82770910369
2005-11-22,10731.724859887923
2005-11-23,10745.731788282723
2005-11-25,10777.152384597006
2005-11-28,10696.95158410962
2005-11-29,10713.925863426333
2005-11-30,10640.495209327082
2005-12-01,10807.138175546395
2005-12-02,10812.633620135877
2005-12-05,10829.77371262333
2005-12-06,10846.30268286954
2005-12-07,10826.31475551087
2005-12-08,10869.20304715641
2005-12-09,10885.371388541704
2005-12-12,10910.92604053261
2005-12-13,10938.288468476372
2005-12-14,10937.227340591053
2005-12-15,10910.334154611648
2005-12-16,10863.095090890181
2005-12-19,10824.940993467004
2005-12-20,10788.964032218284
2005-12-21,10843.486873696422
2005-12-22,10911.322933285062
2005-12-23,10913.635351986844
2005-12-27,10832.412236303724
2005-12-28,10895.838289417909
2005-12-29,10865.498943610966
2005-12-30,10825.302953022365
2006-01-03,11059.517232312392
2006-01-04,11108.658420319809
2006-01-05,11043.619706173791
2006-01-06,11191.276991027034
2006-01-09,11243.799846497024
2006-01-10,11223.882231940037
2006-01-11,11250.788898830731
2006-01-12,11192.17251009569
2006-01-13,11247.595652990842
2006-01-17,11248.840410494382
2006-01-18,11176.931357839
2006-01-19,11292.371784913987
2006-01-20,11148.522511760697
2006-01-23,11205.989666166703
2006-01-24,11169.131680117043
2006-01-25,11151.043088652603
2006-01-26,11223.438934847061
2006-01-27,11276.07866985839
2006-01-30,11340.005394488224
2006-01-31,11309.795781176294
2006-02-01,11295.71933738041
2006-02-02,11227.493736862927
2006-02-03,11154.909825594474
2006-02-06,11219.584553215182
2006-02-07,11042.980575201183
2006-02-08,11095.899607749676
2006-02-09,11123.322023501274
2006-02-10,11079.685026356932
2006-02-13,11016.941558826386
2006-02-14,11129.21253971122
2006-02-15,11132.341629134275
2006-02-16,11251.93979022236
2006-02-17,11263.828070515649
2006-02-21,11278.906288570939
2006-02-22,11321.596581326638
2006-02-23,11272.726712033893
2006-02-24,11327.179847015901
2006-02-27,11311.688273379777
2006-02-28,11239.424052349601
2006-03-01,11326.603754829794
2006-03-02,11364.776377892862
2006-03-03,11341.411396849131
2006-03-06,11196.97946152799
2006-03-07,11159.164027872812
2006-03-08,11145.035366881397
2006-03-09,11124.306036136879
2006-03-10,11188.52803641124
2006-03-13,11231.408612432915
2006-03-14,11346.32757943647
2006-03-15,11394.568435324189
2006-03-16,11439.578114300795
2006-03-17,11419.292439122011
2006-03-20,11389.73282526958
2006-03-21,11312.304304233227
2006-03-22,11381.618619684697
2006-03-23,11377.329702225083
2006-03-24,11423.69116474337
2006-03-27,11448.590171173439
2006-03-28,11385.117813689383
2006-03-29,11508.440202813896
2006-03-30,11538.820878118475
2006-03-31,11461.61880488452
2006-04-03,11516.247695678372
2006-04-04,11560.668148854946
2006-04-05,11634.864576402832
2006-04-06,11634.833655373732
2006-04-07,11491.507586825484
2006-04-10,11557.018107682969
2006-04-11,11458.209004038537
2006-04-12,11493.561380284038
2006-04-13,11501.959456133562
2006-04-17,11566.793185229246
2006-04-18,11765.864956352636
2006-04-19,11864.364698388537
2006-04-20,11767.012705943229
2006-04-21,11879.93995138852
2006-04-24,11805.88722424029
2006-04-25,11781.369585948212
2006-04-26,11809.921768854721
2006-04-27,11765.731733497532
2006-04-28,11871.293715324826
2006-05-01,11869.935217921913
2006-05-02,12001.12661244569
2006-05-03,11962.003942873087
2006-05-04,12018.376996942661
2006-05-05,12163.114929172323
2006-05-08,12127.89877294265
2006-05-09,12178.165917745086
2006-05-10,12212.628473506184
2006-05-11,12092.419141009981
2006-05-12,11939.652659937614
2006-05-15,11866.339983825974
2006-05-16,11895.68751089976
2006-05-17,11683.428068273914
2006-05-18,11598.900081675263
2006-05-19,11548.557099211748
2006-05-22,11505.532283943723
2006-05-23,11455.68944916742
2006-05-24,11484.73077805641
2006-05-25,11592.044805482241
2006-05-26,11654.876784717853
2006-05-30,11505.170530974607
2006-05-31,11577.92384533854
2006-06-01,11727.839492779656
2006-06-02,11775.546812008846
2006-06-05,11593.095334349604
2006-06-06,11608.216323767423
2006-06-07,11641.91114636727
2006-06-08,11660.306196209096
2006-06-09,11588.31853390446
2006-06-12,11475.533267653429
2006-06-13,11430.82884068651
2006-06-14,11451.639556264794
2006-06-15,11598.785054420961
2006-06-16,11584.975185326906
2006-06-19,11493.307317491366
2006-06-20,11463.23648616867
2006-06-21,11525.453932790337
2006-06-22,11463.556780193348
2006-06-23,11475.091563613274
2006-06-26,11447.366918239839
2006-06-27,11337.592540263062
2006-06-28,11343.042973250025
2006-06-29,11541.423447429343
2006-06-30,11599.614844986885
2006-07-03,11716.264062036693
2006-07-05,11648.835349496168
2006-07-06,11668.395320230993
2006-07-07,11671.791802458658
2006-07-10,11695.141641822856
2006-07-11,11728.388146571346
2006-07-12,11681.4475047058
2006-07-13,11548.195200581877
2006-07-14,11477.368708496075
2006-07-17,11511.193043287241
2006-07-18,11512.379974720641
2006-07-19,11769.983433855576
2006-07-20,11765.36629049515
2006-07-21,11800.623156133935
2006-07-24,12012.367318016297
2006-07-25,12107.354302677202
2006-07-26,12151.431261996962
2006-07-27,12090.125461278507
2006-07-28,12162.309538657802
2006-07-31,12124.311980171884
2006-08-01,12122.003188720084
2006-08-02,12198.054203357657
2006-08-03,12111.197229524696
2006-08-04,12114.093072507902
2006-08-07,12077.979935295567
2006-08-08,12072.315381018947
2006-08-09,12072.32755684552
2006-08-10,12070.364016044332
2006-08-11,12015.386740568922
2006-08-14,12038.38753087674
2006-08-15,12143.758527384916
2006-08-16,12244.076056673324
2006-08-17,12182.074698232462
2006-08-18,12234.079040187627
2006-08-21,12278.110709762228
2006-08-22,12287.333360288176
2006-08-23,12213.849341195828
2006-08-24,12249.178999166106
2006-08-25,12262.621824210684
2006-08-28,12249.695576268543
2006-08-29,12261.616637975612
2006-08-30,12263.630923020504
2006-08-31,12288.556565081099
2006-09-01,12358.049282972457
2006-09-05,12426.332323099561
2006-09-06,12287.274334140846
2006-09-07,12185.215325470443
2006-09-08,12193.331164998723
2006-09-11,12171.174239338587
2006-09-12,12226.276123601876
2006-09-13,12284.307470967437
2006-09-14,12197.015123405665
2006-09-15,12223.707054038527
2006-09-18,12306.005086662695
2006-09-19,12215.824110426047
2006-09-20,12237.248425954527
2006-09-21,12221.43926107653
2006-09-22,12218.841968317018
2006-09-25,12266.374844971233
2006-09-26,12369.881590005083
2006-09-27,12445.218184477548
2006-09-28,12447.468447818641
2006-09-29,12414.99225243457
2006-10-02,12357.894626101808
2006-10-03,12226.972559186706
2006-10-04,12305.72582848341
2006-10-05,12378.218295979344
2006-10-06,12364.784245310017
2006-10-09,12369.435270403668
2006-10-10,12395.387589006425
2006-10-11,12346.970606047273
2006-10-12,12467.947058029398
2006-10-13,12548.563778415348
2006-10-16,12630.091593120647
2006-10-17,12568.954861929036
2006-10-18,12576.226718370599
2006-10-19,12654.120511503284
2006-10-20,12620.349245600693
2006-10-23,12640.70115832993
2006-10-24,12691.649050650929
2006-10-25,12770.595788943177
2006-10-26,12823.891646514672
2006-10-27,12773.051930788013
2006-10-30,12750.349280135899
2006-10-31,12776.453405836068
2006-11-01,12744.246388338344
2006-11-02,12766.91917214559
2006-11-03,12794.512030989641
2006-11-06,12871.246588555734
2006-11-07,12884.84741380542
2006-11-08,12887.082815808251
2006-11-09,12927.785114764785
2006-11-10,12898.989831699822
2006-11-13,12908.230784539917
2006-11-14,12936.995003888498
2006-11-15,12992.091790598859
2006-11-16,12954.046965493792
2006-11-17,12980.098576271555
2006-11-20,13000.924137367196
2006-11-21,13054.082095710655
2006-11-22,13094.450842513159
2006-11-24,13103.615042122039
2006-11-27,12976.344801407626
2006-11-28,13032.355158919712
2006-11-29,13148.527830856672
2006-11-30,13208.539519773825
2006-12-01,13163.840431434635
2006-12-04,13255.777513687442
2006-12-05,13287.695172030797
2006-12-06,13231.72351684698
2006-12-07,13214.765757211813
2006-12-08,13202.583018555584
2006-12-11,13232.131032057265
2006-12-12,13211.254184566651
2006-12-13,13238.708438902906
2006-12-14,13308.585738675301
2006-12-15,13276.56298665708
2006-12-18,13205.48985606052
2006-12-19,13282.817322440917
2006-12-20,13248.142872580876
2006-12-21,13194.582468976803
2006-12-22,13147.818680846845
2006-12-26,13209.86015319186
2006-12-27,13295.654922981306
2006-12-28,13299.44483799018
2006-12-29,13248.335419830475
2007-01-03,13165.250616704969
2007-01-04,13127.264881131128
2007-01-05,13022.11969763319
2007-01-08,13050.048352730219
2007-01-09,13050.244066699237
2007-01-10,13038.0834628239
2007-01-11,13103.261353150356
2007-01-12,13234.568818663136
2007-01-16,13222.625393638391
2007-01-17,13273.793144067879
2007-01-18,13216.556128015456
2007-01-19,13330.491974100732
2007-01-22,13262.134857373032
2007-01-23,13394.53736639336
2007-01-24,13480.472987854913
2007-01-25,13356.03284247061
2007-01-26,13349.248533726566
2007-01-29,13322.781608655381
2007-01-30,13402.843116843573
2007-01-31,13492.495176521465
2007-02-01,13568.892219883972
2007-02-02,13558.798921642996
2007-02-05,13544.85276745471
2007-02-06,13568.172928185339
2007-02-07,13559.328368218521
2007-02-08,13601.393877351755
2007-02-09,13568.88610013223
2007-02-12,13510.73749065719
2007-02-13,13618.016856163349
2007-02-14,13727.354039494503
2007-02-15,13747.071702398183
2007-02-16,13730.330993524762
2007-02-20,13708.540551692386
2007-02-21,13786.608231666052
2007-02-22,13784.816112210592
2007-02-23,13800.855252758707
2007-02-26,13839.905422565951
2007-02-27,13346.457435360708
2007-02-28,13443.000757655398
2007-03-01,13391.461448525764
2007-03-02,13263.717410465695
2007-03-05,13192.585561145594
2007-03-06,13333.766036786961
2007-03-07,13333.78735718797
2007-03-08,13385.242984636188
2007-03-09,13410.876421607738
2007-03-12,13417.427532764506
2007-03-13,13200.635068630072
2007-03-14,13249.81480093565
2007-03-15,13293.23820146498
2007-03-16,13300.726498726548
2007-03-19,13403.550535160924
2007-03-20,13476.673704668523
2007-03-21,13614.832382141263
2007-03-22,13611.160399631683
2007-03-23,13609.024331739118
2007-03-26,13636.13500236035
2007-03-27,13582.586326197248
2007-03-28,13525.544347191044
2007-03-29,13568.660747465467
2007-03-30,13562.52382371545
2007-04-02,13634.558913800547
2007-04-03,13765.559968929007
2007-04-04,13835.62854416722
2007-04-05,13874.645975486837
2007-04-09,13877.399391554693
2007-04-10,13932.11505224235
2007-04-11,13859.549291020683
2007-04-12,13938.742594144362
2007-04-13,14010.798778982004
2007-04-16,14141.277670440091
2007-04-17,14130.18086757202
2007-04-18,14139.965034190014
2007-04-19,14079.25754388023
2007-04-20,14228.881012032542
2007-04-23,14210.90995890467
2007-04-24,14180.053083793162
2007-04-25,14308.505373561984
2007-04-26,14257.35852259849
2007-04-27,14270.282282022896
2007-04-30,14151.07158455481
2007-05-01,14148.578974997368
2007-05-02,14144.85276966652
2007-05-03,14238.91970588509
2007-05-04,14297.15778066244
2007-05-07,14344.048790510838
2007-05-08,14307.917846437396
2007-05-09,14316.896318638283
2007-05-10,14114.840151271113
2007-05-11,14248.029707270149
2007-05-14,14215.663905178053
2007-05-15,14255.990675810202
2007-05-16,14245.231518386663
2007-05-17,14186.897590642198
2007-05-18,14279.684966171626
2007-05-21,14301.225984910567
2007-05-22,14253.730040102831
2007-05-23,14268.32433671517
2007-05-24,14120.679124844326
2007-05-25,14212.237273439403
2007-05-29,14212.308282575172
2007-05-30,14306.769659817423
2007-05-31,14347.541043574665
2007-06-01,14444.080605042705
2007-06-04,14477.981325293722
2007-06-05,14416.521560401705
2007-06-06,14294.938505261483
2007-06-07,14051.313202090136
2007-06-08,14041.63527095242
2007-06-11,14008.515815632301
2007-06-12,13807.834234367969
2007-06-13,13974.375164991341
2007-06-14,13944.310164537324
2007-06-15,14040.290689538157
2007-06-18,14022.34531616208
2007-06-19,14150.247231840036
2007-06-20,13966.89856975163
2007-06-21,14035.932874908562
2007-06-22,14116.047022387265
2007-06-25,14185.396053444667
2007-06-26,14180.391704283924
2007-06-27,14200.197690097664
2007-06-28,14199.710641272644
2007-06-29,14339.378004824537
2007-07-02,14420.376968684028
2007-07-03,14337.75101268298
2007-07-05,14184.586314334692
2007-07-06,14134.44886347514
2007-07-09,14184.26002477419
2007-07-10,14403.326813511816
2007-07-11,14265.419517881608
2007-07-12,14230.688738569368
2007-07-13,14272.81812424228
2007-07-16,14396.403439884329
2007-07-17,14369.09094817392
2007-07-18,14424.417160447409
2007-07-19,14427.032230075663
2007-07-20,14545.31686744726
2007-07-23,14522.921225159444
2007-07-24,14560.574406027808
2007-07-25,14583.845546589324
2007-07-26,14677.71528595682
2007-07-27,14703.202201673517
2007-07-30,14675.111053170369
2007-07-31,14522.670643052827
2007-08-01,14501.373653654711
2007-08-02,14615.282778037505
2007-08-03,14691.604891678104
2007-08-06,14606.552386300606
2007-08-07,14673.30240789753
2007-08-08,14517.449331214446
2007-08-09,14516.233458375773
2007-08-10,14483.597319007009
2007-08-13,14525.05284518122
2007-08-14,14388.607147281582
2007-08-15,14336.580551146872
2007-08-16,14344.70311536824
2007-08-17,14394.251596553147
2007-08-20,14466.404655080598
2007-08-21,14499.14615048885
2007-08-22,14582.12280092398
2007-08-23,14658.996329472762
2007-08-24,14757.17595437849
2007-08-27,14653.371150899697
2007-08-28,14492.122346441089
2007-08-29,14616.275067190225
2007-08-30,14610.772764458545
2007-08-31,14628.81376824808
2007-09-04,14646.943562252374
2007-09-05,14753.181140584476
2007-09-06,14724.112135754885
2007-09-07,14914.322564256596
2007-09-10,15022.78106999217
2007-09-11,15137.4245358594
2007-09-12,15199.987113941941
2007-09-13,15074.788714505212
2007-09-14,15096.695756606128
2007-09-17,15166.713429579248
2007-09-18,15082.353160807332
2007-09-19,14955.02184302628
2007-09-20,14688.799833126202
2007-09-21,14805.583824713998
2007-09-24,14843.347025382545
2007-09-25,14793.324099698399
2007-09-26,14808.533507302447
2007-09-27,14908.96937586817
2007-09-28,14939.977850677638
2007-10-01,15030.398057219612
2007-10-02,15068.996866721784
2007-10-03,15023.421888443825
2007-10-04,15083.95154716683
2007-10-05,14941.09217525636
2007-10-08,14922.894807444392
2007-10-09,14914.007314013985
2007-10-10,14919.631881148709
2007-10-11,14908.386548456574
2007-10-12,14844.63037930459
2007-10-15,14844.171692096961
2007-10-16,14843.85323854288
2007-10-17,14994.547690676076
2007-10-18,15075.738014972116
2007-10-19,15271.555564475084
2007-10-22,15271.49905724371
2007-10-23,15258.499595277446
2007-10-24,15364.72421491611
2007-10-25,15324.170653564071
2007-10-26,15307.323421340008
2007-10-29,15368.847341578476
2007-10-30,15352.812688419714
2007-10-31,15236.094775397074
2007-11-01,15401.573694762646
2007-11-02,15458.808209559062
2007-11-05,15450.145193900287
2007-11-06,15393.367016699074
2007-11-07,15404.814978482338
2007-11-08,15386.056935146453
2007-11-09,15500.912269398412
2007-11-12,15507.719608707073
2007-11-13,15722.318983917488
2007-11-14,15774.60728407474
2007-11-15,15676.454515411238
2007-11-16,15742.589594786361
2007-11-19,15645.727636645688
2007-11-20,15691.149559713216
2007-11-21,15369.615804577461
2007-11-23,15606.162639749095
2007-11-26,15480.352151061452
2007-11-27,15665.199833235192
2007-11-28,16027.407638191647
2007-11-29,16112.295549238037
2007-11-30,16140.026547432059
2007-12-03,16052.585847543229
2007-12-04,16046.185072368997
2007-12-05,16173.291263885563
2007-12-06,16278.736902133269
2007-12-07,16281.164164419268
2007-12-10,16318.264575975423
2007-12-11,16592.907846299993
2007-12-12,16441.25757596449
2007-12-13,16438.807748931333
2007-12-14,16356.36388702449
2007-12-17,16184.003228227857
2007-12-18,16297.437621994255
2007-12-19,16298.266201024657
2007-12-20,16384.31764180508
2007-12-21,16504.45049604908
2007-12-24,16562.296202815767
2007-12-26,16430.13554360443
2007-12-27,16589.685182711648
2007-12-28,16840.304488898822
2007-12-31,16928.632602512655
2008-01-02,17160.8064383516
2008-01-03,17245.938698833517
2008-01-04,17066.777547672213
2008-01-07,17362.81551895062
2008-01-08,17455.912513645522
2008-01-09,17742.97370941965
2008-01-10,17732.457946096278
2008-01-11,17752.68866402691
2008-01-14,17655.88378578074
2008-01-15,17446.474452961735
2008-01-16,17455.59388119876
2008-01-17,17346.847195347924
2008-01-18,17319.845871716112
2008-01-22,17274.099460882233
2008-01-23,17333.034550057226
2008-01-24,17596.17490650568
2008-01-25,17515.023891344143
2008-01-28,17711.843302411322
2008-01-29,17704.16401602549
2008-01-30,17722.97093252282
2008-01-31,17772.682025421534
2008-02-01,17709.408520492507
2008-02-04,17563.71236710092
2008-02-05,17252.952798328195
2008-02-06,17306.060242636664
2008-02-07,17442.345442489433
2008-02-08,17508.56927262897
2008-02-11,17666.923317461908
2008-02-12,17532.403575192795
2008-02-13,17627.149151333877
2008-02-14,17532.248927854074
2008-02-15,17486.21776648443
2008-02-19,17692.174249895823
2008-02-20,17643.17627869366
2008-02-21,17469.994465413525
2008-02-22,17529.889575342455
2008-02-25,17732.20614527928
2008-02-26,17624.096090188537
2008-02-27,17669.89376424745
2008-02-28,17494.12362951584
2008-02-29,17236.585209631354
2008-03-03,17367.30404481258
2008-03-04,17165.562422245348
2008-03-05,17439.617676011727
2008-03-06,17235.97860189114
2008-03-07,17156.723684447395
2008-03-10,17070.940861454124
2008-03-11,17330.96423440608
2008-03-12,17369.787582030483
2008-03-13,17480.883120292805
2008-03-14,17400.023536925764
2008-03-17,17386.056095617307
2008-03-18,17436.796757765067
2008-03-19,16978.662766801754
2008-03-20,16783.074318130657
2008-03-24,16985.225876347435
2008-03-25,17257.056102260063
2008-03-26,17251.72347482271
2008-03-27,17192.22828538633
2008-03-28,17023.26669383318
2008-03-31,16889.377402888313
2008-04-01,16731.530904997715
2008-04-02,17017.146169720287
2008-04-03,17018.43782513359
2008-04-04,17070.83466355133
2008-04-07,17089.3351309954
2008-04-08,17079.383523296026
2008-04-09,17087.76588363427
2008-04-10,17060.00181565066
2008-04-11,16985.596296290678
2008-04-14,16936.301502818864
2008-04-15,16999.340106843523
2008-04-16,17357.00921144819
2008-04-17,17290.15372796093
2008-04-18,17336.277096094534
2008-04-21,17304.860302484332
2008-04-22,17246.336431999465
2008-04-23,17199.68028866052
2008-04-24,17133.56964358285
2008-04-25,17180.276251793453
2008-04-28,17228.689057450905
2008-04-29,17278.032694936344
2008-04-30,17392.355906381956
2008-05-01,17394.34016199439
2008-05-02,17451.699872144993
2008-05-05,17407.024585002884
2008-05-06,17293.92477111577
2008-05-07,17347.493674272828
2008-05-08,17500.644768075104
2008-05-09,17560.335738021735
2008-05-12,17543.13368517458
2008-05-13,17459.67133735732
2008-05-14,17469.77514470067
2008-05-15,17630.788794122433
2008-05-16,17574.182784700148
2008-05-19,17599.108850253586
2008-05-20,17688.793108854697
2008-05-21,17685.46599729981
2008-05-22,17487.16454997681
2008-05-23,17550.53815985002
2008-05-27,17434.009168140597
2008-05-28,17290.56758290594
2008-05-29,17168.825146471845
2008-05-30,17275.523679485483
2008-06-02,17334.03430636833
2008-06-03,17444.122610465176
2008-06-04,17299.461413411875
2008-06-05,17212.95228047725
2008-06-06,17410.22777970607
2008-06-09,17410.415524211236
2008-06-10,17292.26755150309
2008-06-11,17251.99132655624
2008-06-12,17087.14637048161
2008-06-13,17334.421744318835
2008-06-16,17343.751667554185
2008-06-17,17375.12769820142
2008-06-18,17510.077625759764
2008-06-19,17417.36177082448
2008-06-20,17503.36741150519
2008-06-23,17528.50034905035
2008-06-24,17575.08516381206
2008-06-25,17763.395945273656
2008-06-26,17408.111336090245
2008-06-27,17482.292367161757
2008-06-30,17661.077484434012
2008-07-01,17657.84446558667
2008-07-02,17526.4352137264
2008-07-03,17588.59280739511
2008-07-07,17487.65782267874
2008-07-08,17908.278778417836
2008-07-09,17953.770764078763
2008-07-10,18054.54460120872
2008-07-11,17733.310958034825
2008-07-14,17834.979799850225
2008-07-15,17883.03257054327
2008-07-16,18013.677982628666
2008-07-17,18173.12929896155
2008-07-18,18163.02280027699
2008-07-21,17906.461028113437
2008-07-22,18139.11138819727
2008-07-23,18198.127871566834
2008-07-24,18153.25853633989
2008-07-25,18233.888363620157
2008-07-28,18085.33526524194
2008-07-29,18292.69388812227
2008-07-30,18326.009893152823
2008-07-31,18302.428612520587
2008-08-01,18167.258419475427
2008-08-04,18281.119141931085
2008-08-05,18825.555963478873
2008-08-06,18912.045353674406
2008-08-07,18678.48250161389
2008-08-08,18996.58153583064
2008-08-11,19024.909612182677
2008-08-12,18983.66902874488
2008-08-13,18923.903550275412
2008-08-14,19030.431741233446
2008-08-15,19179.28241997929
2008-08-18,19248.626375068743
2008-08-19,19181.385377815153
2008-08-20,19234.639047946734
2008-08-21,19135.24310148418
2008-08-22,19436.782382844853
2008-08-25,19130.345212967055
2008-08-26,19152.822067563204
2008-08-27,19194.653379687727
2008-08-28,19316.567559086372
2008-08-29,19115.35909854625
2008-09-02,19266.811982232568
2008-09-03,19346.159551639124
2008-09-04,19072.84922470089
2008-09-05,19170.76758273
2008-09-08,19285.51578215452
2008-09-09,18862.63174012821
2008-09-10,18606.946908740512
2008-09-11,18570.055004998452
2008-09-12,18922.673103850935
2008-09-15,18875.83638096617
2008-09-16,18894.369311271315
2008-09-17,19548.688733155588
2008-09-18,19479.756547865898
2008-09-19,19910.405641524776
2008-09-22,20108.690357103605
2008-09-23,19930.54265479357
2008-09-24,20080.892662429866
2008-09-25,20434.569165835062
2008-09-26,20449.84140589681
2008-09-29,19931.60242370258
2008-09-30,19935.935265068016
2008-10-01,20014.52760154007
2008-10-02,19950.97918773905
2008-10-03,19878.159278796804
2008-10-06,19673.971323893296
2008-10-07,19606.481051252445
2008-10-08,19715.85956560007
2008-10-09,19286.942058403136
2008-10-10,18545.445933338393
2008-10-13,20634.210880596496
2008-10-14,20986.184235041015
2008-10-15,19049.741667170867
2008-10-16,19933.839941087757
2008-10-17,19873.127243305018
2008-10-20,20659.10126848648
2008-10-21,20551.339402827343
2008-10-22,20009.954423785894
2008-10-23,20007.845020539102
2008-10-24,19761.789227732996
2008-10-27,19502.260060086668
2008-10-28,20729.082777871325
