Date,equity
2015-04-30,9866.245856212241
2015-05-01,10112.11066907922
2015-05-04,10140.600672639024
2015-05-05,9911.57995733611
2015-05-06,9878.953272521372
2015-05-07,9967.726483237042
2015-05-08,10202.202918561105
2015-05-11,10128.99194978655
2015-05-12,10062.10277535099
2015-05-13,10036.916640386016
2015-05-14,10240.244562278695
2015-05-15,10288.779963944022
2015-05-18,10332.996502048742
2015-05-19,10307.85272794237
2015-05-20,10322.103170509106
2015-05-21,10316.353584477014
2015-05-22,10267.250561208672
2015-05-26,10046.35894055428
2015-05-27,10201.498726690446
2015-05-28,10208.814041694892
2015-05-29,10157.421719373933
2015-06-01,10198.667996201995
2015-06-02,10132.990298072515
2015-06-03,10117.02907863671
2015-06-04,9975.097184647011
2015-06-05,9887.91339189291
2015-06-08,9845.021765760885
2015-06-09,9871.609883216592
2015-06-10,10086.759979404662
2015-06-11,10140.045232261284
2015-06-12,9982.606481296245
2015-06-15,9987.945396608198
2015-06-16,10070.094870705783
2015-06-17,10124.957711757153
2015-06-18,10391.086572849788
2015-06-19,10367.604329378488
2015-06-22,10410.687984312768
2015-06-23,10382.785572680807
2015-06-24,10233.63577157248
2015-06-25,10283.068029658214
2015-06-26,10280.19510275095
2015-06-29,9970.189714430611
2015-06-30,10044.742125634173
2015-07-01,10233.214212725927
2015-07-02,10144.629374674705
2015-07-06,10115.175051435668
2015-07-07,10202.088416381344
2015-07-08,9891.896366417852
2015-07-09,9992.546108491282
2015-07-10,10222.170608968641
2015-07-13,10367.34566341778
2015-07-14,10535.529241728103
2015-07-15,10550.898565897909
2015-07-16,10629.509285896755
2015-07-17,10587.561319000937
2015-07-20,10587.883182077041
2015-07-21,10515.503387806053
2015-07-22,10529.614024829303
2015-07-23,10404.94550722858
2015-07-24,10271.864831047693
2015-07-27,10161.185160745663
2015-07-28,10368.571612638505
2015-07-29,10487.293733335258
2015-07-30,10491.54218799565
2015-07-31,10463.58706779526
2015-08-03,10401.750097573558
2015-08-04,10365.197840238156
2015-08-05,10426.562941199076
